"","Polaridade","word","stem"
"21861",-1,"prejudicar",NA
"21862",-1,"lula",NA
"21863",-1,"perdemos","perder"
"21864",-1,"votos","voto"
"21865",-1,"importantes","importante"
"21866",-1,"eleicao",NA
"21867",-1,"lulanoprimeiroturno",NA
"21868",-1,"ficar",NA
"21869",-1,"calada","calado"
"21870",-1,"calada","calar"
"21871",-1,"falar",NA
"21872",-1,"bosta","bostar"
"21873",1,"orgulho","orgulhar"
"21874",1,"bianca",NA
"21875",1,"favs",NA
"21876",1,"lendas","lenda"
"21877",1,"medem","medir"
"21878",1,"esforcos",NA
"21879",1,"usando","usar"
"21880",1,"influencia","influenciar"
"21881",1,"maneira","maneiro"
"21882",1,"positiva","positivar"
"21883",1,"positiva","positivo"
"21884",1,"lembrei","lembrar"
"21885",1,"musica","musicar"
"21886",1,"projota",NA
"21887",1,"mo",NA
"21888",-1,"tentando","tentar"
"21889",-1,"entender",NA
"21890",-1,"doida","doido"
"21891",-1,"votar",NA
"21892",-1,"feia","feio"
"21893",-1,"blusa",NA
"21894",-1,"dinossauro",NA
"21895",-1,"aniversario","aniversariar"
"21896",-1,"sobrinho",NA
"21897",-1,"feia","feio"
"21898",-1,"mundo",NA
"21899",-1,"povinho","povo"
"21900",-1,"aprendeu","aprender"
"21901",-1,"politica","politicar"
"21902",-1,"falar",NA
"21903",-1,"bolsonaro",NA
"21904",-1,"atenta","atentar"
"21905",-1,"atenta","atento"
"21906",-1,"mula","mulo"
"21907",-1,"adestrada","adestrado"
"21908",-1,"adestrada","adestrar"
"21909",-1,"mexeu","mexer"
"21910",-1,"cmg",NA
"21911",-1,"surtar",NA
"21912",-1,"podemos","podar"
"21913",-1,"podemos","poder"
"21914",-1,"iguais","igual"
"21915",-1,"deus",NA
"21916",-1,"paciencia",NA
"21917",1,"normalizar",NA
"21918",1,"calca","calcar"
"21919",1,"jeans",NA
"21920",1,"camisa",NA
"21921",1,"malha","malhar"
"21922",1,"tenis",NA
"21923",1,"festas","festa"
"21924",1,"infantis","infantil"
"21925",1,"meninas","menino"
"21926",1,"aprendam","aprender"
"21927",1,"salto","saltar"
"21928",1,"eventos","evento"
"21929",1,"festa",NA
"21930",1,"crianca",NA
"21931",-1,"escuta","escutar"
"21932",-1,"luiza",NA
"21933",-1,"souza",NA
"21934",-1,"droga","drogar"
"21935",-1,"pais","pai"
"21936",-1,"trabalham","trabalhar"
"21937",-1,"militancia",NA
"21938",-1,"implacavel",NA
"21939",-1,"caixinha","caixa"
"21940",-1,"instancia",NA
"21941",-1,"passando","passar"
"21942",-1,"juizes",NA
"21943",-1,"federais","federal"
"21944",-1,"federais","federar"
"21945",-1,"desembargadores","desembargador"
"21946",-1,"razao",NA
"21947",1,"musica","musicar"
"21948",1,"gostosinha",NA
"21949",1,"dms",NA
"21950",1,"escutar",NA
"21951",1,"anitters",NA
"21952",1,"insuportaveis",NA
"21953",1,"aguento","aguentar"
"21954",1,"merece","merecer"
"21955",1,"fandom",NA
"21956",1,"filosofa","filosofar"
"21957",1,"dms",NA
"21958",1,"unica",NA
"21959",1,"arrancou","arrancar"
"21960",1,"sorriso",NA
"21961",1,"lookao",NA
"21962",1,"vota","votar"
"21963",1,"amou","amar"
"21964",1,"confesso","confessar"
"21965",1,"interessava","interessar"
"21966",1,"politica","politicar"
"21967",1,"acompanhar",NA
"21968",1,"conhecendo","conhecer"
"21969",1,"brasileiro",NA
"21970",1,"cidadao",NA
"21971",1,"direitos","direito"
"21972",1,"deveres","dever"
"21973",1,"papel",NA
"21974",1,"politica","politicar"
"21975",1,"politicos",NA
"21976",1,"merecemos","merecer"
"21977",-1,"achando","achar"
"21978",-1,"eleicao",NA
"21979",-1,"votacao",NA
"21980",-1,"fazenda",NA
"21981",-1,"bbb",NA
"21982",1,"consciencia",NA
"21983",1,"limpa","limpar"
"21984",1,"limpa","limpo"
"21985",1,"brasil",NA
"21986",1,"escolhi","escolher"
"21987",1,"brasil",NA
"21988",1,"gloria","gloriar"
"21989",1,"groove",NA
"21990",1,"pabllo",NA
"21991",1,"vittar",NA
"21992",1,"bruna","brunir"
"21993",1,"bruna","bruno"
"21994",1,"marquezine",NA
"21995",1,"tais","tal"
"21996",1,"araujo",NA
"21997",1,"lazaro","lazarar"
"21998",1,"ramos","ramo"
"21999",1,"fatima",NA
"22000",1,"bernades",NA
"22001",1,"tantos","tanto"
"22002",1,"admiro","admirar"
"22003",1,"caralho",NA
"22004",-1,"metendo","meter"
"22005",-1,"passagem",NA
"22006",-1,"biblica",NA
"22007",-1,"casinha","casa"
"22008",-1,"parcero",NA
"22009",-1,"videozinho",NA
"22010",-1,"caetano",NA
"22011",-1,"veloso",NA
"22012",-1,"marquezine",NA
"22013",-1,"aleatoria",NA
"22014",-1,"verificada","verificado"
"22015",-1,"verificada","verificar"
"22016",-1,"rede","redar"
"22017",-1,"social",NA
"22018",-1,"ansia",NA
"22019",-1,"efeito",NA
"22020",-1,"contrario","contrariar"
"22021",-1,"odeio","odiar"
"22022",-1,"cursinho","curso"
"22023",-1,"gabriella",NA
"22024",-1,"priolli",NA
"22025",-1,"estragou","estragar"
"22026",-1,"cabeca",NA
"22027",-1,"puta",NA
"22028",-1,"pariu","parir"
"22029",-1,"mulher",NA
"22030",-1,"nojenta","nojento"
"22031",-1,"caralho",NA
"22032",1,"concordo","concordar"
"22033",1,"plenamente",NA
"22034",-1,"precisa","precisar"
"22035",-1,"precisa","preciso"
"22036",-1,"transicao",NA
"22037",-1,"capilar",NA
"22038",-1,"silencio","silenciar"
"22039",-1,"petista",NA
"22040",-1,"aprendeu","aprender"
"22041",-1,"politica","politicar"
"22042",-1,"defender",NA
"22043",-1,"ladrao",NA
"22044",-1,"roubou","roubar"
"22045",-1,"eletrobras",NA
"22046",-1,"petrobras",NA
"22047",-1,"bnds",NA
"22048",-1,"inca",NA
"22049",-1,"bilhoes",NA
"22050",-1,"saude",NA
"22051",-1,"bolsonaro",NA
"22052",-1,"deixou","deixar"
"22053",-1,"pobre",NA
"22054",1,"funcao",NA
"22055",1,"servico",NA
"22056",1,"entender",NA
"22057",1,"completamente",NA
"22058",1,"esporro",NA
"22059",1,"funcionarios",NA
"22060",-1,"apoiava","apoiar"
"22061",-1,"legalizacao",NA
"22062",-1,"drogas","droga"
"22063",-1,"drogas","drogar"
"22064",-1,"provavelmente",NA
"22065",-1,"pensando","pensar"
"22066",-1,"inumeras",NA
"22067",-1,"maes",NA
"22068",-1,"pais","pai"
"22069",-1,"sofrem","sofrer"
"22070",-1,"filhos","filho"
"22071",-1,"viciados","viciado"
"22072",-1,"viciados","viciar"
"22073",1,"manha",NA
"22074",1,"escutei","escutar"
"22075",1,"ganhando","ganhar"
"22076",1,"monte","montar"
"22077",1,"premio",NA
"22078",1,"causa","causar"
"22079",1,"demonio",NA
"22080",1,"pensei","pensar"
"22081",1,"causa","causar"
"22082",1,"duro","durar"
"22083",1,"corri","correr"
"22084",1,"ouvindo","ouvir"
"22085",1,"escorrer",NA
"22086",1,"odio",NA
"22087",1,"suor",NA
"22088",-1,"lindo","lindar"
"22089",-1,"lula",NA
"22090",-1,"artistas","artista"
"22091",-1,"comunistas","comunista"
"22092",-1,"shows","show"
"22093",-1,"graca",NA
"22094",-1,"milionarios",NA
"22095",-1,"tempao",NA
"22096",-1,"fila","filar"
"22097",-1,"votar",NA
"22098",-1,"xuxa",NA
"22099",-1,"pediram","pedir"
"22100",-1,"pessoa",NA
"22101",-1,"guardar",NA
"22102",-1,"gostam","gostar"
"22103",-1,"achando","achar"
"22104",-1,"cansaco",NA
"22105",-1,"caray",NA
"22106",-1,"neymar",NA
"22107",-1,"pqp",NA
"22108",-1,"achando","achar"
"22109",-1,"super",NA
"22110",-1,"inteligente",NA
"22111",-1,"filha","filhar"
"22112",-1,"filha","filho"
"22113",1,"ganhando","ganhar"
"22114",1,"grammy",NA
"22115",1,"feliz",NA
"22116",1,"envolver",NA
"22117",1,"perder",NA
"22118",1,"record",NA
"22119",1,"year",NA
"22120",1,"ganhar",NA
"22121",1,"best",NA
"22122",1,"reggaeton",NA
"22123",1,"roubo","roubar"
"22124",-1,"cala","calar"
"22125",-1,"boca","bocar"
"22126",-1,"aprendeu","aprender"
"22127",-1,"politica","politicar"
"22128",-1,"kkkkkkkkkkkkkkkkkkkkkkkkkkkkk",NA
"22129",-1,"desespero","desesperar"
"22130",-1,"triste",NA
"22131",-1,"vivendo","viver"
"22132",-1,"infelizmente",NA
"22133",-1,"brasil",NA
"22134",-1,"independente",NA
"22135",-1,"resultado","resultar"
"22136",-1,"eleicoes",NA
"22137",-1,"ninguem",NA
"22138",-1,"sairia","sair"
"22139",-1,"inteiramente",NA
"22140",-1,"vencedor",NA
"22141",-1,"nacao",NA
"22142",-1,"dividida","dividido"
"22143",-1,"dividida","dividir"
"22144",-1,"nacao",NA
"22145",-1,"guerra",NA
"22146",1,"viciado","viciar"
"22147",1,"assistir",NA
"22148",1,"apresentacao",NA
"22149",1,"vma",NA
"22150",1,"apresentacao",NA
"22151",1,"parando","parar"
"22152",1,"tirar",NA
"22153",1,"foto",NA
"22154",1,"agradecendo","agradecer"
"22155",1,"tchau",NA
"22156",1,"fofinha","fofo"
"22157",1,"aguento","aguentar"
"22158",-1,"achando","achar"
"22159",-1,"comunismo",NA
"22160",-1,"estudaram","estudar"
"22161",-1,"luisa",NA
"22162",-1,"sonza",NA
"22163",-1,"silencio","silenciar"
"22164",-1,"petistas",NA
"22165",-1,"explicar",NA
"22166",-1,"pt",NA
"22167",-1,"mudar",NA
"22168",-1,"brasil",NA
"22169",-1,"proeza",NA
"22170",-1,"guria","guri"
"22171",-1,"aprendido","aprender"
"22172",-1,"politica","politicar"
"22173",-1,"praticamente",NA
"22174",-1,"dizendo","dizer"
"22175",-1,"votei","votar"
"22176",-1,"lula",NA
"22177",-1,"exausta","exaustar"
"22178",-1,"exausta","exausto"
"22179",1,"felizinha",NA
"22180",1,"iti",NA
"22181",1,"malia",NA
"22182",1,"amor",NA
"22183",1,"mundo",NA
"22184",1,"musica","musicar"
"22185",1,"sozinha","só"
"22186",1,"virado","virar"
"22187",1,"votos","voto"
"22188",1,"dezenas","dezena"
"22189",1,"artistas","artista"
"22190",1,"gravaram","gravar"
"22191",1,"video",NA
"22192",1,"transformando","transformar"
"22193",1,"arminha",NA
"22194",1,"dedo",NA
"22195",1,"artistas","artista"
"22196",1,"pegada","pegado"
"22197",1,"pegada","pegar"
"22198",1,"we",NA
"22199",1,"are","arar"
"22200",1,"world",NA
"22201",1,"expondo","expor"
"22202",1,"estrategias",NA
"22203",-1,"deixem","deixar"
"22204",-1,"ladrao",NA
"22205",-1,"dedos","dedo"
"22206",-1,"entrar",NA
"22207",-1,"pobre",NA
"22208",-1,"esquece","esquecer"
"22209",-1,"anittaluisa",NA
"22210",-1,"sonsa","sonso"
"22211",-1,"ricas","rico"
"22212",-1,"moram","morar"
"22213",-1,"brasil",NA
"22214",-1,"pobre",NA
"22215",-1,"ficar",NA
"22216",-1,"pobre",NA
"22217",-1,"gracas",NA
"22218",-1,"nordestino",NA
"22219",-1,"lei",NA
"22220",-1,"rounet",NA
"22221",-1,"estara",NA
"22222",-1,"imaginando","imaginar"
"22223",-1,"felicidade",NA
"22224",-1,"artistas","artista"
"22225",-1,"globolixo",NA
"22226",-1,"viva","vivar"
"22227",-1,"viva","viver"
"22228",-1,"viva","vivo"
"22229",-1,"fdp",NA
"22230",-1,"nordestinos","nordestino"
"22231",-1,"globolixo",NA
"22232",-1,"voltar",NA
"22233",-1,"verbas","verba"
"22234",-1,"bilionarias",NA
"22235",-1,"viva","vivar"
"22236",-1,"viva","viver"
"22237",-1,"viva","vivo"
"22238",-1,"nordestinos","nordestino"
"22239",-1,"viva","vivar"
"22240",-1,"viva","viver"
"22241",-1,"viva","vivo"
"22242",-1,"nordestinos","nordestino"
"22243",-1,"hipocrita",NA
"22244",-1,"tempos","tempo"
"22245",-1,"maravilha","maravilhar"
"22246",-1,"lembrar",NA
"22247",-1,"caetanoveloso",NA
"22248",-1,"gilbertogil",NA
"22249",-1,"pabllovittar",NA
"22250",-1,"ivetesangalo",NA
"22251",-1,"claudialeite",NA
"22252",-1,"zeliaduncan",NA
"22253",-1,"tds",NA
"22254",-1,"artistas","artista"
"22255",-1,"satanas",NA
"22256",-1,"transformar",NA
"22257",-1,"brasil",NA
"22258",-1,"palco",NA
"22259",-1,"miseria",NA
"22260",-1,"corrupcao",NA
"22261",-1,"esquecem","esquecer"
"22262",-1,"brasil",NA
"22263",-1,"milhoes",NA
"22264",-1,"habitantes","habitante"
"22265",-1,"serao",NA
"22266",-1,"eternos","eterno"
"22267",1,"morando","morar"
"22268",1,"fotos","foto"
"22269",1,"niver",NA
"22270",1,"benicio",NA
"22271",1,"juro","jurar"
"22272",-1,"deixou","deixar"
"22273",-1,"achar",NA
"22274",-1,"cientista",NA
"22275",-1,"politica","politicar"
"22276",-1,"pqp",NA
"22277",-1,"opinar",NA
"22278",-1,"politica","politicar"
"22279",-1,"estude","estudar"
"22280",-1,"embasado",NA
"22281",-1,"militancia",NA
"22282",-1,"rasa","rasar"
"22283",-1,"rasa","raso"
"22284",-1,"generica",NA
"22285",1,"macetou","macetar"
"22286",1,"twitters",NA
"22287",-1,"tom",NA
"22288",-1,"jobim",NA
"22289",-1,"funk",NA
"22290",-1,"musica","musicar"
"22291",-1,"podemos","podar"
"22292",-1,"podemos","poder"
"22293",-1,"esquecer",NA
"22294",-1,"comecou",NA
"22295",-1,"discurso","discursar"
"22296",-1,"antipetismo",NA
"22297",-1,"licenca",NA
"22298",-1,"poderes","poder"
"22299",-1,"pais","pai"
"22300",-1,"opiniao",NA
"22301",-1,"baseada","baseado"
"22302",-1,"baseada","basear"
"22303",-1,"luiza",NA
"22304",-1,"sonsa","sonso"
"22305",-1,"chegando","chegar"
"22306",-1,"chamar",NA
"22307",-1,"bolsonaro",NA
"22308",-1,"genocida",NA
"22309",-1,"homofobico",NA
"22310",1,"anitters",NA
"22311",1,"falando","falar"
"22312",1,"caridade",NA
"22313",1,"balvin",NA
"22314",1,"lotar",NA
"22315",1,"show",NA
"22316",1,"brasil",NA
"22317",1,"balvin",NA
"22318",1,"caridade",NA
"22319",1,"america",NA
"22320",1,"latina","latinar"
"22321",1,"latina","latino"
"22322",1,"amam","amar"
"22323",1,"exaltar",NA
"22324",1,"numeros",NA
"22325",1,"downtown",NA
"22326",1,"esquecem","esquecer"
"22327",1,"hit",NA
"22328",1,"alegre","alegrar"
"22329",1,"feliz",NA
"22330",1,"indicacoes",NA
"22331",1,"grammy",NA
"22332",1,"envolver",NA
"22333",1,"diretora",NA
"22334",1,"unica",NA
"22335",1,"acreditou","acreditar"
"22336",1,"musica","musicar"
"22337",1,"ninguem",NA
"22338",1,"acreditava","acreditar"
"22339",1,"propria",NA
"22340",1,"gravadora","gravador"
"22341",1,"acreditar",NA
"22342",1,"desistir",NA
"22343",1,"funkeira",NA
"22344",-1,"ces",NA
"22345",-1,"mendigo","mendigar"
"22346",-1,"rendendo","render"
"22347",-1,"gringo",NA
"22348",-1,"porra",NA
"22349",-1,"feio",NA
"22350",-1,"aguento","aguentar"
"22351",-1,"sumico",NA
"22352",-1,"zoa","zoar"
"22353",-1,"bolsonaro",NA
"22354",-1,"usou","usar"
"22355",-1,"colinha",NA
"22356",-1,"participou","participar"
"22357",-1,"programa","programar"
"22358",-1,"tv",NA
"22359",-1,"kkkkkkkkkkkkkkk",NA
"22360",-1,"amgforte",NA
"22361",-1,"abraco",NA
"22362",-1,"possivel",NA
"22363",-1,"ficar",NA
"22364",-1,"sumida","sumido"
"22365",-1,"sumida","sumir"
"22366",-1,"ultima","ultimar"
"22367",-1,"semana",NA
"22368",-1,"eleicoes",NA
"22369",-1,"acreditando","acreditar"
"22370",-1,"nisso",NA
"22371",1,"vontade",NA
"22372",1,"ouvir",NA
"22373",1,"sotaque",NA
"22374",1,"carioques",NA
"22375",1,"epoca",NA
"22376",1,"furacao",NA
"22377",1,"pisando","pisar"
"22378",1,"fase",NA
"22379",1,"antigas","antigo"
"22380",-1,"perdi","perder"
"22381",-1,"metade","dois"
"22382",-1,"almoco",NA
"22383",-1,"campanha",NA
"22384",-1,"lula",NA
"22385",-1,"fiz","fazer"
"22386",1,"saudade",NA
"22387",1,"cuida","cuidar"
"22388",1,"amor",NA
"22389",1,"indicada","indicado"
"22390",1,"indicada","indicar"
"22391",1,"categorias","categoria"
"22392",1,"envolver",NA
"22393",1,"senhor",NA
"22394",1,"tremendo","tremer"
"22395",1,"manha",NA
"22396",1,"caras","cara"
"22397",1,"caras","caro"
"22398",1,"tristes","triste"
"22399",1,"popularidade",NA
"22400",1,"sepultura",NA
"22401",1,"brasil",NA
"22402",-1,"aguento","aguentar"
"22403",-1,"audio",NA
"22404",-1,"cantando","cantar"
"22405",-1,"vier","vir"
"22406",-1,"noites","noite"
"22407",-1,"traicoeiras",NA
"22408",-1,"cruz",NA
"22409",-1,"pesada","pesado"
"22410",-1,"pesada","pesar"
"22411",-1,"troca","trocar"
"22412",-1,"disco","discar"
"22413",-1,"kralahao",NA
"22414",1,"musicas","musicar"
"22415",1,"antigas","antigo"
"22416",1,"elevaram","elevar"
"22417",1,"auto",NA
"22418",1,"estima","estimar"
"22419",1,"cheia","cheio"
"22420",1,"indicacao",NA
"22421",1,"grammy",NA
"22422",1,"ata","atar"
"22423",1,"amo","amar"
"22424",-1,"acredito","acreditar"
"22425",-1,"mulher",NA
"22426",-1,"usando","usar"
"22427",-1,"perfume","perfumar"
"22428",-1,"buceta",NA
"22429",-1,"amor",NA
"22430",-1,"deus",NA
"22431",-1,"higiene",NA
"22432",-1,"esquerda","esquerdar"
"22433",-1,"esquerda","esquerdo"
"22434",-1,"apoiadores",NA
"22435",-1,"abortistas",NA
"22436",-1,"ativistas",NA
"22437",-1,"gay",NA
"22438",-1,"pabllo",NA
"22439",-1,"vittar",NA
"22440",-1,"companhia",NA
"22441",-1,"tv",NA
"22442",-1,"globo",NA
"22443",-1,"maconha",NA
"22444",-1,"finalizar",NA
"22445",-1,"queridinho","querido"
"22446",-1,"esquerda","esquerdar"
"22447",-1,"esquerda","esquerdo"
"22448",-1,"felipe",NA
"22449",-1,"neto",NA
"22450",-1,"facil",NA
"22451",-1,"escolher",NA
"22452",-1,"respeito","respeitar"
"22453",-1,"admiro","admirar"
"22454",-1,"carreira",NA
"22455",-1,"sucesso",NA
"22456",-1,"fruto","frutar"
"22457",-1,"competencia",NA
"22458",-1,"porem","pôr"
"22459",-1,"terem","ter"
"22460",-1,"referencia","referenciar"
"22461",-1,"politica","politicar"
"22462",-1,"leiga","leigar"
"22463",-1,"leiga","leigo"
"22464",-1,"assunto",NA
"22465",-1,"inteirar",NA
"22466",-1,"opinar",NA
"22467",-1,"diferenciar",NA
"22468",-1,"poderes","poder"
"22469",-1,"facil",NA
"22470",-1,"dificil",NA
"22471",-1,"basta","bastar"
"22472",-1,"basta","bastir"
"22473",-1,"basta","basto"
"22474",-1,"vida","vidar"
"22475",-1,"chart",NA
"22476",-1,"odeio","odiar"
"22477",-1,"gratuitamente",NA
"22478",-1,"baco",NA
"22479",-1,"jao",NA
"22480",-1,"jade",NA
"22481",-1,"picon",NA
"22482",-1,"new",NA
"22483",-1,"peak",NA
"22484",-1,"luisa",NA
"22485",-1,"sonza",NA
"22486",1,"grandona","grandão"
"22487",1,"medo",NA
"22488",1,"indicada","indicado"
"22489",1,"indicada","indicar"
"22490",1,"categorias","categoria"
"22491",1,"solo",NA
"22492",1,"latingrammy",NA
"22493",-1,"confiante",NA
"22494",-1,"ganhar",NA
"22495",1,"indicada","indicado"
"22496",1,"indicada","indicar"
"22497",1,"categorias","categoria"
"22498",1,"empolgado","empolgar"
"22499",1,"amo","amar"
"22500",1,"envolver",NA
"22501",1,"latingrammy",NA
"22502",-1,"reveillon",NA
"22503",-1,"navio",NA
"22504",-1,"cancelado","cancelar"
"22505",-1,"sabendo","saber"
"22506",-1,"empolgado","empolgar"
"22507",1,"assistindo","assistir"
"22508",1,"show",NA
"22509",1,"rock",NA
"22510",1,"rio","rir"
"22511",1,"lisboa",NA
"22512",1,"show",NA
"22513",1,"pqp",NA
"22514",1,"passei","passar"
"22515",1,"intervalo","intervalar"
"22516",1,"taaao",NA
"22517",1,"dancar",NA
"22518",1,"vmas",NA
"22519",1,"cia","ciar"
"22520",-1,"tentando","tentar"
"22521",-1,"blog",NA
"22522",-1,"pia","piar"
"22523",-1,"pia","pio"
"22524",-1,"aprender",NA
"22525",-1,"espanhol",NA
"22526",-1,"musicas","musicar"
"22527",-1,"encontrando","encontrar"
"22528",-1,"criancas",NA
"22529",-1,"odeia","odiar"
"22530",-1,"anitters",NA
"22531",-1,"cagando","cagar"
"22532",-1,"engajamento",NA
"22533",-1,"instagram",NA
"22534",-1,"mulher",NA
"22535",-1,"sumiu","sumir"
"22536",1,"envolver",NA
"22537",1,"musica","musicar"
"22538",-1,"pai",NA
"22539",-1,"santo",NA
"22540",-1,"declarou","declarar"
"22541",-1,"bolsonarista",NA
"22542",-1,"piu",NA
"22543",-1,"lula",NA
"22544",1,"girl",NA
"22545",1,"rio","rir"
"22546",1,"artista",NA
"22547",1,"indicacoes",NA
"22548",1,"caralho",NA
"22549",1,"amo","amar"
"22550",1,"porra",NA
"22551",1,"lembrando","lembrar"
"22552",1,"treta",NA
"22553",1,"arcangel",NA
"22554",1,"iconica",NA
"22555",-1,"super",NA
"22556",-1,"demoniaaaaa",NA
"22557",-1,"safadaaaaa",NA
"22558",-1,"segundafeira",NA
"22559",-1,"apareceu","aparecer"
"22560",-1,"choque","chocar"
"22561",-1,"sumida","sumido"
"22562",-1,"sumida","sumir"
"22563",-1,"equipe","equipar"
"22564",-1,"merda",NA
"22565",-1,"senhora","senhor"
"22566",-1,"ave",NA
"22567",-1,"maria",NA
"22568",-1,"seguranca",NA
"22569",-1,"podre",NA
"22570",-1,"uo",NA
"22571",-1,"odio",NA
"22572",-1,"chamou","chamar"
"22573",-1,"ayoub",NA
"22574",-1,"gravar",NA
"22575",-1,"queria","querer"
"22576",-1,"transar",NA
"22577",-1,"transar",NA
"22578",-1,"chama","chamar"
"22579",-1,"gravar",NA
"22580",-1,"clipe",NA
"22581",-1,"pensou","pensar"
"22582",-1,"neymar",NA
"22583",-1,"solta","soltar"
"22584",-1,"solta","solto"
"22585",-1,"baba","babar"
"22586",-1,"ovo","ovar"
"22587",-1,"aplaudem","aplaudir"
"22588",-1,"iam","ir"
"22589",-1,"cair",NA
"22590",-1,"matando","matar"
"22591",-1,"ney",NA
"22592",-1,"chamando","chamar"
"22593",-1,"machista",NA
"22594",-1,"assediador",NA
"22595",1,"existir",NA
"22596",-1,"feiamp",NA
"22597",1,"pedra","pedrar"
"22598",1,"afiar",NA
"22599",1,"faca",NA
"22600",1,"cu",NA
"22601",1,"tatuado","tatuar"
"22602",1,"gesso","gessar"
"22603",1,"quebrado","quebrar"
"22604",1,"iguanas","iguana"
"22605",1,"parapente",NA
"22606",1,"portas","porta"
"22607",1,"portas","portar"
"22608",1,"empenadas","empenado"
"22609",1,"empenadas","empenar"
"22610",1,"hidrante",NA
"22611",-1,"boe",NA
"22612",1,"saudade",NA
"22613",1,"amiga","amigar"
"22614",1,"amiga","amigo"
"22615",1,"proxima",NA
"22616",1,"ansiosa","ansioso"
"22617",1,"puzzy",NA
"22618",1,"entrar",NA
"22619",1,"promo",NA
"22620",1,"black",NA
"22621",-1,"tristeza",NA
"22622",-1,"representadas","representado"
"22623",-1,"representadas","representar"
"22624",-1,"mulheres","mulher"
"22625",-1,"jade",NA
"22626",-1,"picon",NA
"22627",1,"curiosidade",NA
"22628",1,"perfume","perfumar"
"22629",1,"puzzy",NA
"22630",1,"escrito","escrever"
"22631",1,"aiai","aiar"
"22632",1,"conversando","conversar"
"22633",1,"americano",NA
"22634",1,"dizendo","dizer"
"22635",1,"maximo",NA
"22636",1,"falando","falar"
"22637",1,"passinhos","passo"
"22638",-1,"agonia","agoniar"
"22639",-1,"aparece","aparecer"
"22640",-1,"posta","pôr"
"22641",-1,"posta","postar"
"22642",-1,"posta","posto"
"22643",-1,"story",NA
"22644",-1,"interage","interagir"
"22645",1,"queria","querer"
"22646",1,"perfume","perfumar"
"22647",1,"acordar",NA
"22648",1,"torar",NA
"22649",1,"fone",NA
"22650",1,"amo","amar"
"22651",1,"escutando","escutar"
"22652",1,"abalarao",NA
"22653",1,"queria","querer"
"22654",1,"cachorro",NA
"22655",-1,"cantar",NA
"22656",-1,"funk",NA
"22657",-1,"brasil",NA
"22658",-1,"precisa","precisar"
"22659",-1,"precisa","preciso"
"22660",-1,"twitter",NA
"22661",-1,"saudavel",NA
"22662",-1,"belicoso",NA
"22663",-1,"palavras","palavra"
"22664",-1,"silenciadas","silenciado"
"22665",-1,"silenciadas","silenciar"
"22666",-1,"envolver",NA
"22667",-1,"juliette",NA
"22668",-1,"grass",NA
"22669",-1,"malafaia",NA
"22670",1,"acordei","acordar"
"22671",1,"escutei","escutar"
"22672",1,"versoes",NA
"22673",1,"envolver",NA
"22674",1,"amo","amar"
"22675",-1,"sumida","sumido"
"22676",-1,"sumida","sumir"
"22677",-1,"redes","redar"
"22678",-1,"redes","rede"
"22679",-1,"sociais","social"
"22680",-1,"eleicao",NA
"22681",-1,"aguento","aguentar"
"22682",-1,"sumida","sumido"
"22683",-1,"sumida","sumir"
"22684",-1,"redes","redar"
"22685",-1,"redes","rede"
"22686",-1,"sociais","social"
"22687",-1,"mulher",NA
"22688",1,"amor",NA
"22689",1,"saudades","saudade"
"22690",1,"planejando",NA
"22691",1,"feliz",NA
"22692",1,"indicacoes",NA
"22693",1,"latingrammys",NA
"22694",1,"sonhei","sonhar"
"22695",1,"lindo","lindar"
"22696",1,"saudade",NA
"22697",1,"puta",NA
"22698",1,"pariu","parir"
"22699",1,"saudades","saudade"
"22700",1,"aparecendo","aparecer"
"22701",1,"stories",NA
"22702",1,"insta","instar"
"22703",-1,"lula",NA
"22704",-1,"inocente","inocentar"
"22705",-1,"maduro","madurar"
"22706",-1,"democrata",NA
"22707",-1,"vatlo",NA
"22708",-1,"pitar",NA
"22709",-1,"mulher",NA
"22710",-1,"lula",NA
"22711",-1,"democrata",NA
"22712",-1,"lula",NA
"22713",-1,"educado","educar"
"22714",-1,"inteligente",NA
"22715",-1,"lula",NA
"22716",-1,"religioso",NA
"22717",-1,"nelipe",NA
"22718",-1,"feto",NA
"22719",-1,"centro","centrar"
"22720",-1,"bolsonaroreeleitoem",NA
"22721",1,"indicacoes",NA
"22722",1,"latingrammys",NA
"22723",1,"categorias","categoria"
"22724",1,"internacionais","internacional"
"22725",1,"saudades","saudade"
"22726",-1,"pensei","pensar"
"22727",-1,"musica","musicar"
"22728",-1,"ouvir",NA
"22729",-1,"dancarina",NA
"22730",-1,"viciei","viciar"
"22731",1,"cantar",NA
"22732",1,"idioma",NA
"22733",1,"reconheco",NA
"22734",1,"voz",NA
"22735",1,"time",NA
"22736",-1,"pablo",NA
"22737",-1,"vittar",NA
"22738",-1,"tou",NA
"22739",-1,"bolsonaro",NA
"22740",-1,"brasildaesperanca",NA
"22741",-1,"corrupto",NA
"22742",-1,"ladrao",NA
"22743",-1,"canalha",NA
"22744",-1,"bandido",NA
"22745",-1,"genocida",NA
"22746",-1,"loola",NA
"22747",-1,"arregou",NA
"22748",-1,"medo",NA
"22749",-1,"felipeneto",NA
"22750",-1,"amandaklein",NA
"22751",-1,"tds",NA
"22752",-1,"influencer",NA
"22753",-1,"globais","global"
"22754",-1,"midias",NA
"22755",-1,"globo",NA
"22756",-1,"ganhou","ganhar"
"22757",-1,"noprimeiro",NA
"22758",-1,"turno",NA
"22759",-1,"faixa","faixar"
